Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
72,25,RumseyI,10,13,2,21,-8,119,92,1.29347826087,31,0.31,0.638888888889,127,92,1.38043478261,37,0.614583333333,-6,0.948888888889,1.25347222222,0.924583333333,0,1,8,12,B Highland,20,Highland,TempleC
72,25,RunionL,12,10,3,27,12,90,76,1.18421052632,32,0.285714285714,0.506666666667,78,61,1.27868852459,29,0.658823529412,3,0.792380952381,1.16549019608,0.944537815126,0,0,6,2,D Pacific Div 2,9,Pacific,KaltenbaughS
72,25,RunsvoldMD,12,10,3,26,-2,129,91,1.41758241758,36,0.413793103448,0.631944444444,131,91,1.43956043956,43,0.556701030928,-7,1.04573754789,1.18864547537,0.970494134376,1,1,13,9,B Glacier,10,Glacier,RunsvoldMD
72,25,RunyanK,7,12,6,18,-23,27,27,1,17,0.27868852459,0.195652173913,50,44,1.13636363636,25,0.69512195122,-8,0.474340698503,0.890774125133,0.97381047581,3,2,0,14,E Juniper,26,Juniper,KahnKS
72,25,RuppmanT,9,13,3,21,-25,101,82,1.23170731707,30,0.288461538462,0.546666666667,126,94,1.34042553191,35,0.65,-5,0.835128205128,1.19666666667,0.938461538462,0,0,8,9,C Arcadia Div 2,14,Arcadia,NicholsL
72,25,RuschmannP,16,8,1,33,24,144,102,1.41176470588,35,0.397727272727,0.68,120,87,1.37931034483,35,0.615384615385,0,1.07772727273,1.29538461538,1.01311188811,1,0,14,15,B Horizon,1,Horizon,GrayI
72,25,RushG,12,8,5,28,1,128,94,1.36170212766,30,0.348837209302,0.652777777778,127,94,1.35106382979,30,0.659090909091,0,1.00161498708,1.31186868687,1.00792811839,1,1,12,19,B Coastal,6,Coastal,PliskaG
72,25,RushtonM,8,13,4,20,-6,71,54,1.31481481481,36,0.391304347826,0.36,77,65,1.18461538462,29,0.707070707071,7,0.751304347826,1.06707070707,1.0983750549,0,0,8,15,D Alpine Div 2,19,Alpine,TapperM
72,25,RussB,15,7,3,33,27,125,90,1.38888888889,38,0.395833333333,0.6,98,79,1.24050632911,30,0.70297029703,8,0.995833333333,1.30297029703,1.09880363036,0,0,13,12,C Sierra,5,Sierra,RussB
72,25,Russell GonzalezS,14,8,3,31,14,76,55,1.38181818182,42,0.432989690722,0.366666666667,62,50,1.24,30,0.651162790698,12,0.799656357388,1.01782945736,1.08415248142,0,0,11,16,E Continental Div 2,5,Continental,PetersonD
72,25,RussellC,9,12,4,22,-16,60,51,1.17647058824,30,0.322580645161,0.34,76,59,1.28813559322,35,0.631578947368,-5,0.662580645161,0.971578947368,0.95415959253,1,0,3,12,R Corridor Div 1,13,Corridor,Mizrahi
72,25,RussellJ,9,11,5,22,-18,122,96,1.27083333333,24,0.260869565217,0.666666666667,140,105,1.33333333333,26,0.701149425287,-2,0.927536231884,1.36781609195,0.962018990505,0,1,8,8,A Corridor,20,Corridor,Mizrahi
72,25,RussellSL,10,11,4,23,-9,59,51,1.1568627451,25,0.294117647059,0.354166666667,68,56,1.21428571429,26,0.690476190476,-1,0.648284313725,1.04464285714,0.984593837535,2,1,4,18,R Central Div 2,15,Central,CordeiroN
72,25,RutherfordC,13,7,5,29,17,98,80,1.225,25,0.265957446809,0.579710144928,81,65,1.24615384615,34,0.663366336634,-9,0.845667591736,1.24307648156,0.929323783442,0,2,6,10,D Corridor Div 1,5,Corridor,RadlerT
72,25,RuthfieldS,6,17,2,14,-28,92,78,1.17948717949,25,0.25,0.52,120,92,1.30434782609,33,0.676470588235,-8,0.77,1.19647058824,0.926470588235,0,0,6,3,B Plaza,23,Plaza,MandellJ
72,25,RutledgeM,5,16,4,14,-30,81,62,1.3064516129,37,0.377551020408,0.413333333333,111,83,1.33734939759,33,0.645161290323,4,0.790884353741,1.05849462366,1.02271231073,1,0,7,16,C Frontier,33,Frontier,BurgerM
72,25,RutterB,13,6,6,32,19,182,127,1.43307086614,18,0.339622641509,0.846666666667,163,120,1.35833333333,16,0.757575757576,2,1.18628930818,1.60424242424,1.09719839909,0,0,16,6,A Pacific,6,Pacific,MuellerP
72,25,RuxS,15,8,2,32,22,104,75,1.38666666667,45,0.420560747664,0.5,82,61,1.34426229508,35,0.606741573034,10,0.920560747664,1.10674157303,1.0273023207,2,0,8,15,R Plaza,9,Plaza,TalesnikR
72,25,RuzichC,11,10,4,26,3,130,95,1.36842105263,35,0.368421052632,0.633333333333,127,96,1.32291666667,28,0.688888888889,7,1.00175438596,1.32222222222,1.05730994152,0,0,16,14,B Sugarloaf,13,Sugarloaf,EdwardsG
72,25,RyanB,10,13,2,22,1,106,78,1.35897435897,37,0.385416666667,0.52,105,78,1.34615384615,43,0.609090909091,-6,0.905416666667,1.12909090909,0.994507575758,0,0,13,12,C Atlantic Div 2,14,Atlantic,HinmanT
72,25,RyanDJ3,9,12,4,22,-8,122,90,1.35555555556,34,0.36170212766,0.6,130,100,1.3,23,0.732558139535,11,0.96170212766,1.33255813953,1.09426026719,1,0,11,20,B Frontier,21,Frontier,VirtelJ
72,25,RyanG,14,7,4,32,23,101,70,1.44285714286,49,0.462264150943,0.466666666667,78,56,1.39285714286,33,0.576923076923,16,0.92893081761,1.04358974359,1.03918722787,2,0,10,17,R Highland Div 1,7,Highland,FogartyN
72,25,RyanJ,12,11,2,26,23,95,70,1.35714285714,39,0.397959183673,0.466666666667,72,59,1.22033898305,31,0.673684210526,8,0.86462585034,1.14035087719,1.0716433942,1,0,9,13,D Magnolia Div 2,8,Magnolia,HobanT
72,25,RyanJ16,8,11,6,22,-32,33,35,0.942857142857,19,0.246753246753,0.233333333333,65,53,1.22641509434,30,0.662921348315,-11,0.480086580087,0.896254681648,0.909674595068,1,0,1,22,E Alpine Div 2,17,Alpine,RudderC
72,25,RyanJ2,14,7,4,32,22,163,120,1.35833333333,17,0.25,0.8,141,100,1.41,38,0.595744680851,-21,1.05,1.39574468085,0.845744680851,0,0,13,6,B Badlands,4,Badlands,ScheelerD
72,25,RyanJ5,8,14,3,19,-18,34,32,1.0625,20,0.294117647059,0.213333333333,52,46,1.13043478261,27,0.693181818182,-7,0.507450980392,0.906515151515,0.987299465241,1,0,3,20,E Maritime Div 1,21,Maritime,BlashkaW
72,25,RyanM,12,9,4,28,16,158,115,1.37391304348,26,0.320987654321,0.766666666667,142,102,1.39215686275,30,0.634146341463,-4,1.08765432099,1.40081300813,0.955133995784,1,0,14,10,A Metro,12,Metro,ZawistowskiS
72,25,RyanPB,14,8,3,31,26,125,87,1.4367816092,42,0.442105263158,0.58,99,77,1.28571428571,31,0.673684210526,11,1.02210526316,1.25368421053,1.11578947368,1,0,11,23,C Alpine Div 2,5,Alpine,RudderC
72,25,RyanS,6,15,4,16,-21,143,114,1.25438596491,12,0.15,0.76,164,121,1.35537190083,11,0.80701754386,1,0.91,1.56701754386,0.95701754386,0,0,10,12,A Alpine,25,Alpine,RudderC
72,25,RyanS13,8,14,3,19,-13,67,53,1.2641509434,30,0.352941176471,0.353333333333,80,59,1.35593220339,41,0.585858585859,-11,0.706274509804,0.939191919192,0.938799762329,1,0,5,18,D Laguna Div 1,23,Laguna,DeTuraM
72,25,RyderM,10,9,6,25,4,170,121,1.40495867769,16,0.290909090909,0.840277777778,166,122,1.3606557377,14,0.774193548387,2,1.13118686869,1.61447132616,1.0651026393,0,1,18,5,A Horizon,15,Horizon,RyderM
72,25,RyleC,16,7,2,33,40,111,83,1.33734939759,39,0.371428571429,0.576388888889,71,51,1.39215686275,35,0.567901234568,4,0.947817460317,1.14429012346,0.939329805996,3,1,7,14,R Corridor Div 2,6,Corridor,KohnB
72,25,RymerA,11,11,3,21,-4,62,45,1.37777777778,31,0.424657534247,0.357142857143,66,47,1.40425531915,36,0.555555555556,-5,0.781800391389,0.912698412698,0.980213089802,1,4,7,12,E Badlands Div 2,21,Badlands,KaleV
72,25,RysJ,8,14,3,15,-10,48,44,1.09090909091,22,0.275,0.349206349206,58,49,1.18367346939,27,0.682352941176,-5,0.624206349206,1.03155929038,0.957352941176,0,4,3,8,E Sierra Div 1,19,Sierra,RussB
72,25,SabaljaK,6,14,5,17,-25,38,35,1.08571428571,25,0.316455696203,0.233333333333,63,49,1.28571428571,30,0.62962962963,-5,0.549789029536,0.862962962963,0.946085325832,0,0,2,20,E Horizon Div 2,21,Horizon,MelzerM
72,25,SabatiniA,12,11,2,26,-7,53,47,1.12765957447,28,0.307692307692,0.313333333333,60,48,1.25,30,0.642857142857,-2,0.621025641026,0.95619047619,0.950549450549,1,0,3,16,E Continental Div 1,11,Continental,PenroseB
72,25,SabatiniE,7,13,5,19,-23,33,29,1.13793103448,22,0.338461538462,0.193333333333,56,51,1.09803921569,21,0.746987951807,1,0.531794871795,0.940321285141,1.08544949027,1,0,2,16,E Continental Div 1,23,Continental,PenroseB
72,25,SachdevS,9,12,4,21,-4,89,71,1.25352112676,34,0.330097087379,0.493055555556,93,66,1.40909090909,36,0.571428571429,-2,0.823152642934,1.06448412698,0.901525658807,0,1,6,14,D Sugarloaf Div 2,14,Sugarloaf,LutherS
72,25,SacksJ,10,12,3,23,-12,97,81,1.1975308642,26,0.257425742574,0.54,109,86,1.26744186047,32,0.692307692308,-6,0.797425742574,1.23230769231,0.949733434882,0,0,7,12,C Badlands Div 2,12,Badlands,LeeD2
72,25,SadloN,0,25,0,-25,-103,0,0,--,0,0,0,103,65,1.58461538462,50,0.438202247191,-50,0,0.438202247191,0.438202247191,0,25,0,0,R Glacier,32,Glacier,OttenbergE
72,25,SaelimM,10,11,4,24,5,97,72,1.34722222222,41,0.394230769231,0.48,92,73,1.2602739726,29,0.688172043011,12,0.874230769231,1.16817204301,1.08240281224,0,0,10,14,D Juniper,14,Juniper,FlevaresG
72,25,SaferM,18,3,4,40,39,194,138,1.40579710145,4,0.117647058824,0.92,155,116,1.33620689655,13,0.796875,-9,1.03764705882,1.716875,0.914522058824,1,0,15,0,A Bayou,1,Bayou,NeulistN
72,25,SaferMR,13,5,7,33,43,182,128,1.421875,21,0.338709677419,0.853333333333,139,100,1.39,31,0.630952380952,-10,1.19204301075,1.48428571429,0.969662058372,0,0,16,3,B Bayou,2,Bayou,NeulistN
72,25,SaffD,17,4,4,38,34,120,90,1.33333333333,36,0.352941176471,0.6,86,69,1.24637681159,32,0.676767676768,4,0.952941176471,1.27676767677,1.02970885324,0,0,12,12,R Maritime Div 1,1,Maritime,BruceM
72,25,SafirAZ,9,12,4,22,-2,54,51,1.05882352941,25,0.263157894737,0.34,56,46,1.21739130435,29,0.654761904762,-4,0.603157894737,0.994761904762,0.917919799499,1,0,3,8,E Continental Div 1,17,Continental,SchwartzT
72,25,SafirJ,10,10,5,25,13,71,58,1.22413793103,27,0.313953488372,0.386666666667,58,55,1.05454545455,20,0.775280898876,7,0.700620155039,1.16194756554,1.08923438725,1,0,4,17,E Continental Div 1,12,Continental,SchwartzT
72,25,SaldañaS,11,11,3,25,-9,121,94,1.28723404255,26,0.282608695652,0.626666666667,130,97,1.34020618557,28,0.67816091954,-2,0.909275362319,1.30482758621,0.960769615192,0,0,10,16,B Fjord,16,Fjord,SarinskyM
72,25,SalegnaV,6,16,3,15,-30,56,46,1.21739130435,33,0.358695652174,0.306666666667,86,68,1.26470588235,30,0.673913043478,3,0.665362318841,0.980579710145,1.03260869565,2,0,4,19,D Coastal Div 1,22,Coastal,MateraM
72,25,SaleR,11,11,3,25,-5,142,102,1.39215686275,34,0.377777777778,0.68,147,108,1.36111111111,27,0.678571428571,7,1.05777777778,1.35857142857,1.05634920635,0,0,13,15,A Prairie,16,Prairie,DunietzS
72,25,SalernoA,9,10,6,20,-10,46,36,1.27777777778,27,0.385714285714,0.285714285714,56,43,1.3023255814,32,0.604938271605,-5,0.671428571429,0.890652557319,0.990652557319,0,4,6,12,E Continental Div 1,21,Continental,SchwartzT
72,25,SalinasM,11,14,0,19,-21,62,47,1.31914893617,32,0.395061728395,0.356060606061,83,64,1.296875,36,0.632653061224,-4,0.751122334456,0.988713667285,1.02771478962,1,3,5,4,D Corridor Div 2,20,Corridor,KohnB
72,25,SalmonJ,6,16,3,15,-30,110,83,1.32530120482,39,0.364485981308,0.553333333333,140,99,1.41414141414,36,0.595505617978,3,0.917819314642,1.14883895131,0.959991599286,0,0,12,18,B Magnolia,25,Magnolia,WilesB
72,25,SaltyC,17,6,2,34,27,111,83,1.33734939759,35,0.360824742268,0.601449275362,84,68,1.23529411765,33,0.676470588235,2,0.96227401763,1.2779198636,1.0372953305,0,2,10,9,D Cascade Div 2,3,Cascade,FelberA
72,25,SalvadorJ,12,9,4,25,-3,73,64,1.140625,22,0.244444444444,0.484848484848,76,62,1.22580645161,31,0.677083333333,-9,0.729292929293,1.16193181818,0.921527777778,0,3,6,2,D Memorial Div 1,16,Memorial,WestJ
72,25,SamanthS,9,10,6,24,1,168,118,1.42372881356,26,0.371428571429,0.786666666667,167,110,1.51818181818,39,0.472972972973,-13,1.1580952381,1.25963963964,0.844401544402,0,0,17,10,A Metro,18,Metro,ElmanL
72,25,SamburgJ,11,10,4,25,-3,78,57,1.36842105263,37,0.415730337079,0.395833333333,81,60,1.35,38,0.595744680851,-1,0.811563670412,0.991578014184,1.01147501793,1,1,4,8,D Skyline Div 1,15,Skyline,SamburgM
72,25,SamburgM,10,13,2,22,-9,96,76,1.26315789474,30,0.3125,0.506666666667,105,83,1.26506024096,32,0.68932038835,-2,0.819166666667,1.19598705502,1.00182038835,0,0,8,13,C Skyline,20,Skyline,SamburgM
72,25,SamburgM2,9,14,2,20,-8,57,42,1.35714285714,34,0.425,0.28,65,42,1.54761904762,39,0.472972972973,-5,0.705,0.752972972973,0.897972972973,1,0,4,14,E Skyline Div 2,18,Skyline,SamburgM
72,25,SampaleanuA,11,10,4,24,2,142,99,1.43434343434,34,0.41975308642,0.717391304348,140,100,1.4,33,0.616279069767,1,1.13714439077,1.33367037412,1.03603215619,1,2,13,5,B Continental,14,Continental,SimpsonF
72,25,SamuelC,8,13,4,20,-12,76,60,1.26666666667,36,0.36,0.4,88,64,1.375,38,0.586956521739,-2,0.76,0.986956521739,0.946956521739,1,0,7,7,D Sequoia Div 1,23,Sequoia,YoungS
72,25,SamuelCL,13,8,4,30,15,95,76,1.25,28,0.297872340426,0.506666666667,80,67,1.19402985075,27,0.715789473684,1,0.804539007092,1.22245614035,1.01366181411,0,0,7,2,D Sequoia Div 1,5,Sequoia,YoungS
72,25,SamuelsA,9,12,4,18,0,72,56,1.28571428571,32,0.363636363636,0.444444444444,72,60,1.2,30,0.6875,2,0.808080808081,1.13194444444,1.05113636364,1,4,6,12,D Magnolia Div 2,20,Magnolia,BachrachE
72,25,SamuelsS,10,10,5,23,9,81,63,1.28571428571,33,0.354838709677,0.45652173913,72,55,1.30909090909,26,0.643835616438,7,0.811360448808,1.10035735557,0.998674326116,3,2,7,25,R Skyline Div 2,12,Skyline,AmuzieCC
72,25,SanchezA,12,10,3,27,5,102,81,1.25925925926,34,0.317757009346,0.54,97,76,1.27631578947,33,0.67,1,0.857757009346,1.21,0.987757009346,0,0,10,15,D Cascade Div 2,9,Cascade,ReiherA
72,25,SanchezA San Jose,8,12,5,21,-14,71,56,1.26785714286,37,0.37,0.373333333333,85,72,1.18055555556,31,0.712962962963,6,0.743333333333,1.0862962963,1.08296296296,0,0,8,18,D Frontier Div 1,16,Frontier,TullisI
72,25,SanchezC,11,13,1,23,-10,74,51,1.45098039216,42,0.47191011236,0.34,84,62,1.35483870968,34,0.604651162791,8,0.81191011236,0.944651162791,1.07656127515,3,0,6,16,R Midland Div 2,12,Midland,WilliamsJC
72,25,SanderD,11,13,1,20,-25,123,93,1.32258064516,23,0.291139240506,0.704545454545,148,105,1.40952380952,30,0.620253164557,-7,0.995684695052,1.3247986191,0.911392405063,0,3,8,8,B Badlands,23,Badlands,SanderD
72,25,SandersC,18,3,4,40,50,135,96,1.40625,41,0.41,0.64,85,66,1.28787878788,33,0.648936170213,8,1.05,1.28893617021,1.05893617021,0,0,12,13,R Arcadia Div 2,1,Arcadia,EdwardsT
72,25,SandersK,7,16,2,13,-24,44,34,1.29411764706,30,0.405405405405,0.257575757576,68,57,1.19298245614,27,0.696629213483,3,0.662981162981,0.954204971059,1.10203461889,1,3,4,14,E Central Div 2,27,Central,RiesA
72,25,SandersP,5,13,7,17,-13,75,61,1.22950819672,32,0.329896907216,0.406666666667,88,74,1.18918918919,25,0.739583333333,7,0.736563573883,1.14625,1.06948024055,0,0,4,16,D Metro Div 2,26,Metro,DresnerE
72,25,SandersR,10,11,4,24,3,99,79,1.25316455696,33,0.314285714286,0.526666666667,96,73,1.31506849315,31,0.651685393258,2,0.840952380952,1.17835205993,0.965971107544,2,0,7,18,C Pacific Div 2,14,Pacific,BarnesMRaff
72,25,SandisonI,10,9,6,26,-8,41,38,1.07894736842,22,0.289473684211,0.253333333333,49,41,1.19512195122,27,0.658227848101,-5,0.542807017544,0.911561181435,0.947701532312,2,0,1,16,E Maritime Div 1,12,Maritime,BlashkaW
72,25,SandlandK,19,4,2,40,64,125,91,1.37362637363,34,0.373626373626,0.606666666667,61,49,1.24489795918,25,0.666666666667,9,0.980293040293,1.27333333333,1.04029304029,0,0,11,7,R Tundra,3,Tundra,TanJ
72,25,SandlerM,11,12,2,24,-1,89,74,1.2027027027,25,0.265957446809,0.493333333333,90,71,1.2676056338,39,0.648648648649,-14,0.759290780142,1.14198198198,0.914606095457,0,0,6,6,C Corridor Div 2,12,Corridor,SandlerM
72,25,SandovalA,15,8,2,32,32,101,73,1.38356164384,42,0.415841584158,0.486666666667,69,59,1.16949152542,27,0.709677419355,15,0.902508250825,1.19634408602,1.12551900351,0,0,8,17,R Midland Div 1,9,Midland,SchneiderTee
72,25,SandukasG,8,12,5,21,-4,147,101,1.45544554455,41,0.450549450549,0.673333333333,151,116,1.30172413793,14,0.810810810811,27,1.12388278388,1.48414414414,1.26136026136,0,0,16,13,A Prairie,23,Prairie,GreeneJ
72,25,SanfordE,12,9,4,28,19,70,53,1.32075471698,35,0.393258426966,0.353333333333,51,47,1.08510638298,23,0.729411764706,12,0.7465917603,1.08274509804,1.12267019167,3,0,7,16,E Tundra Div 2,10,Tundra,McNittS
72,25,SangameswaraO,4,18,3,8,-45,24,26,0.923076923077,12,0.222222222222,0.19696969697,69,48,1.4375,38,0.536585365854,-26,0.419191919192,0.733555062823,0.758807588076,2,3,1,11,E Glacier,27,Glacier,SangameswaraO
72,25,SanidadR,14,8,3,31,16,85,64,1.328125,42,0.396226415094,0.426666666667,69,53,1.30188679245,32,0.623529411765,10,0.822893081761,1.05019607843,1.01975582686,2,0,9,18,E Archipelago Div 2,4,Archipelago,FineAdz
72,25,SantalaS,16,2,7,39,48,112,85,1.31764705882,37,0.352380952381,0.566666666667,64,52,1.23076923077,34,0.645833333333,3,0.919047619048,1.2125,0.998214285714,1,0,10,12,E Central Div 2,2,Central,SwiencickiB
72,25,SantangeloC,11,7,7,29,5,119,86,1.38372093023,43,0.405660377358,0.573333333333,114,90,1.26666666667,30,0.705882352941,13,0.978993710692,1.27921568627,1.1115427303,0,0,11,17,C Magnolia Div 1,5,Magnolia,HillT
72,25,SanthanamG,5,15,5,15,-25,52,38,1.36842105263,35,0.4375,0.253333333333,77,62,1.24193548387,34,0.66,1,0.690833333333,0.913333333333,1.0975,0,0,6,17,D Frontier Div 1,22,Frontier,TullisI
72,25,SantillanesL,12,11,2,25,11,68,50,1.36,39,0.423913043478,0.347222222222,57,50,1.14,26,0.704545454545,13,0.7711352657,1.05176767677,1.12845849802,0,1,6,7,E Badlands Div 2,16,Badlands,Alvord
72,25,SantillieJ,9,10,6,24,-8,40,40,1,19,0.24358974359,0.266666666667,48,42,1.14285714286,24,0.692307692308,-5,0.510256410256,0.958974358974,0.935897435897,1,0,2,15,E Pacific Div 1,11,Pacific,HessJ2
72,25,SantoA,16,6,3,35,41,128,93,1.37634408602,36,0.378947368421,0.62,87,72,1.20833333333,23,0.738636363636,13,0.998947368421,1.35863636364,1.11758373206,1,0,14,12,D Continental Div 1,1,Continental,SilikovitzH
72,25,SantoreM,11,10,4,23,1,89,62,1.43548387097,36,0.45,0.469696969697,88,64,1.375,36,0.590909090909,0,0.919696969697,1.06060606061,1.04090909091,1,3,8,25,R Central Div 2,13,Central,LevitJE
72,25,SantosM,8,14,3,19,-44,70,46,1.52173913043,48,0.510638297872,0.306666666667,114,83,1.3734939759,34,0.61797752809,14,0.817304964539,0.924644194757,1.12861582596,0,0,9,20,R Central Div 1,16,Central,DuffyM
72,25,SantucciJ,11,11,3,23,12,60,44,1.36363636364,36,0.428571428571,0.31884057971,48,42,1.14285714286,19,0.720588235294,17,0.747412008282,1.039428815,1.14915966387,3,2,3,16,E Glacier,15,Glacier,SangameswaraO
72,25,SappersteinA,14,6,5,33,18,58,53,1.09433962264,26,0.273684210526,0.353333333333,40,35,1.14285714286,21,0.686567164179,5,0.62701754386,1.03990049751,0.960251374705,1,0,5,17,E Highland Div 2,3,Highland,CrosslandC
72,25,SariaJ,15,5,5,34,24,140,100,1.4,33,0.383720930233,0.694444444444,116,89,1.30337078652,28,0.692307692308,5,1.07816537468,1.38675213675,1.07602862254,1,1,15,6,B Alpine,1,Alpine,CondonNJ
72,25,SarichJ,14,7,4,32,31,113,81,1.3950617284,43,0.417475728155,0.54,82,65,1.26153846154,28,0.67816091954,15,0.957475728155,1.21816091954,1.0956366477,3,0,8,14,C Corridor Div 1,2,Corridor,KohnB
72,25,SarinskyM,11,8,6,28,2,56,51,1.09803921569,25,0.274725274725,0.34,54,51,1.05882352941,18,0.777777777778,7,0.614725274725,1.11777777778,1.0525030525,1,0,2,11,E Fjord Div 2,11,Fjord,SarinskyM
72,25,SarkarR,12,12,1,24,17,113,78,1.44871794872,48,0.461538461538,0.541666666667,96,73,1.31506849315,32,0.648351648352,16,1.00320512821,1.19001831502,1.10989010989,0,1,10,13,D Prairie Div 2,13,Prairie,MarcotteM
72,25,SarnellB,10,10,5,25,1,80,63,1.26984126984,36,0.356435643564,0.42,79,61,1.29508196721,33,0.637362637363,3,0.776435643564,1.05736263736,0.993798280927,1,0,5,15,R Atlantic Div 2,14,Atlantic,MicallefR
72,25,SarofimM,10,12,3,23,-8,50,42,1.19047619048,28,0.341463414634,0.28,58,40,1.45,33,0.528571428571,-5,0.621463414634,0.808571428571,0.870034843206,3,0,3,15,E Seaboard Div 2,18,Seaboard,BiblerA
72,25,SarrantonioA,5,14,6,14,-31,49,40,1.225,26,0.351351351351,0.289855072464,80,56,1.42857142857,39,0.546511627907,-13,0.641206423815,0.836366700371,0.897862979258,0,2,4,24,R Horizon,21,Horizon,GrayI
72,25,SarwarT,11,10,4,25,10,147,102,1.44117647059,37,0.43023255814,0.708333333333,137,100,1.37,27,0.6625,10,1.13856589147,1.37083333333,1.09273255814,1,1,12,7,B Maritime,11,Maritime,RosbyG
72,25,SarwateS,12,11,2,26,14,139,99,1.40404040404,35,0.393258426966,0.66,125,92,1.35869565217,33,0.641304347826,2,1.05325842697,1.30130434783,1.03456277479,0,0,12,18,B Piedmont,11,Piedmont,BurnettH
72,25,SauerS,10,10,5,25,17,89,73,1.21917808219,31,0.300970873786,0.486666666667,72,64,1.125,25,0.744897959184,6,0.787637540453,1.23156462585,1.04586883297,0,0,7,15,C Highland Div 2,10,Highland,CrosslandC
72,25,SaundersA,9,14,2,20,-17,147,112,1.3125,20,0.243902439024,0.746666666667,164,118,1.38983050847,15,0.732142857143,5,0.990569105691,1.47880952381,0.976045296167,1,0,11,7,A Magnolia,22,Magnolia,SaundersA
72,25,SaundersE,12,11,2,26,-8,115,91,1.26373626374,25,0.268817204301,0.606666666667,123,85,1.44705882353,38,0.552941176471,-13,0.875483870968,1.15960784314,0.821758380772,0,0,9,13,B Highland,15,Highland,HauensteinK
72,25,SausvilleJ,13,11,1,26,16,129,100,1.29,24,0.266666666667,0.694444444444,113,89,1.26966292135,27,0.715789473684,-3,0.961111111111,1.41023391813,0.982456140351,0,1,14,5,B Plaza,13,Plaza,KrizelJ
72,25,SausvilleK,12,11,2,26,-4,104,83,1.25301204819,31,0.300970873786,0.553333333333,108,87,1.24137931034,23,0.747252747253,8,0.85430420712,1.30058608059,1.04822362104,0,0,9,16,B Memorial,10,Memorial,SausvilleK
72,25,SavageJ,8,12,5,21,-6,89,72,1.23611111111,31,0.31,0.48,95,76,1.25,33,0.682692307692,-2,0.79,1.16269230769,0.992692307692,0,0,6,12,D Continental Div 2,19,Continental,SchwartzT
72,25,SavageS,11,8,6,28,6,66,55,1.2,30,0.322580645161,0.366666666667,60,51,1.17647058824,27,0.689655172414,3,0.689247311828,1.05632183908,1.01223581758,0,0,4,19,E Piedmont Div 1,11,Piedmont,SpaethM
72,25,SavaresseG,9,13,3,18,3,69,53,1.30188679245,33,0.379310344828,0.401515151515,66,51,1.29411764706,30,0.62962962963,3,0.780825496343,1.03114478114,1.00893997446,1,3,7,12,E Magnolia Div 2,26,Magnolia,BachrachE
72,25,SavelM,9,14,2,17,-1,63,49,1.28571428571,31,0.373493975904,0.371212121212,64,51,1.25490196078,32,0.640449438202,-1,0.744706097116,1.01166155941,1.01394341411,0,3,6,10,E Frontier Div 2,23,Frontier,Curtis
72,25,SawyerL,15,8,2,32,35,95,71,1.33802816901,36,0.378947368421,0.473333333333,60,48,1.25,27,0.653846153846,9,0.852280701754,1.12717948718,1.03279352227,1,0,8,13,R Highland Div 1,6,Highland,MaebiusA
72,25,SawyerN,16,7,2,34,32,91,63,1.44444444444,44,0.463157894737,0.42,59,46,1.28260869565,30,0.625,14,0.883157894737,1.045,1.08815789474,3,0,11,12,E Alpine Div 2,4,Alpine,GoldsteinB
72,25,SaxenaK,5,18,2,12,-32,22,21,1.04761904762,17,0.320754716981,0.14,54,47,1.14893617021,26,0.694117647059,-9,0.460754716981,0.834117647059,1.01487236404,2,0,2,15,E Corridor Div 1,24,Corridor,RadlerT
72,25,SaxenaT,2,15,8,10,-34,19,17,1.11764705882,15,0.348837209302,0.123188405797,53,42,1.2619047619,31,0.621951219512,-16,0.472025615099,0.745139625309,0.970788428815,1,2,2,13,E Corridor Div 1,25,Corridor,RadlerT
72,25,SaxP,10,13,2,21,-2,133,99,1.34343434343,24,0.303797468354,0.6875,135,101,1.33663366337,29,0.681318681319,-5,0.991297468354,1.36881868132,0.985116149673,0,1,11,11,B Magnolia,20,Magnolia,HillT
72,25,SaywardJ,14,7,4,32,21,159,113,1.40707964602,30,0.37037037037,0.753333333333,138,101,1.36633663366,33,0.645161290323,-3,1.1237037037,1.39849462366,1.01553166069,0,0,16,10,A Metro,6,Metro,ElmanL
72,25,ScaliseB,4,17,4,10,-46,40,41,0.975609756098,17,0.220779220779,0.297101449275,86,67,1.28358208955,39,0.635514018692,-22,0.517880670055,0.932615467967,0.856293239471,0,2,1,20,D Sequoia Div 1,28,Sequoia,YoungS
72,25,ScandalisE,14,7,4,32,6,44,40,1.1,24,0.3,0.266666666667,38,34,1.11764705882,22,0.685714285714,2,0.566666666667,0.952380952381,0.985714285714,2,0,1,9,E Highland Div 2,4,Highland,MurphyN
72,25,ScandrettG,16,4,5,37,34,112,86,1.3023255814,33,0.33,0.573333333333,78,64,1.21875,30,0.6875,3,0.903333333333,1.26083333333,1.0175,1,0,11,20,D Fjord Div 1,2,Fjord,Iny
72,25,ScanlonD,15,7,3,32,28,109,79,1.37974683544,43,0.409523809524,0.548611111111,81,63,1.28571428571,36,0.636363636364,7,0.958134920635,1.18497474747,1.04588744589,1,1,7,12,D Atlantic Div 1,3,Atlantic,CantorN
